split,model,method,kind,representation,sigma,pr_auc,roc_auc,youden_threshold,sensitivity,recall,precision,specificity,accuracy,f1,youden_j,best_C,best_cv_roc_auc,n_nonzero_coefs
rep5_fold4,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8400581198515854,0.9420929680076022,0.6331658291457286,0.7767857142857143,0.7767857142857143,0.8787878787878788,0.9733924611973392,0.9342806394316163,0.8246445497630331,0.7501781754830534,15.848931924611142,0.9107302552167544,343
rep5_fold4,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8431853404016771,0.9433006018371871,0.6733668341708543,0.8392857142857143,0.8392857142857143,0.8867924528301887,0.9733924611973392,0.9467140319715808,0.8623853211009175,0.8126781754830534,15.848931924611142,0.9110989347839668,343
rep6_fold0,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7621432386493928,0.9068404687873715,0.457286432160804,0.8288288288288288,0.8288288288288288,0.71875,0.9203539823008849,0.9023090586145648,0.7698744769874477,0.7491828111297139,100.0,0.9293656323597318,343
rep6_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7602091511114277,0.9063421828908553,0.4472361809045226,0.8378378378378378,0.8378378378378378,0.6992481203007519,0.911504424778761,0.8969804618117229,0.7622950819672131,0.7493422626165989,100.0,0.9297106923661645,343
rep6_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7601805950145668,0.9044088336123735,0.4623115577889447,0.8288288288288288,0.8288288288288288,0.7131782945736435,0.918141592920354,0.9005328596802842,0.7666666666666667,0.7469704217491828,100.0,0.9284866862116372,343
rep6_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7431413788984722,0.8984692657259029,0.4623115577889447,0.8018018018018018,0.8018018018018018,0.689922480620155,0.911504424778761,0.8898756660746003,0.7416666666666667,0.713306226580563,15.848931924611142,0.9281660255741744,343
rep6_fold0,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7510452875580443,0.9041895878179064,0.5829145728643216,0.9099099099099099,0.9099099099099099,0.4122448979591837,0.6814159292035398,0.7264653641207816,0.5674157303370787,0.5913258391134497,2.5118864315095824,0.9276325846313384,343
rep6_fold0,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7508709163885967,0.9040102048951607,0.5728643216080402,0.8558558558558559,0.8558558558558559,0.5621301775147929,0.8362831858407079,0.8401420959147424,0.6785714285714286,0.6921390416965638,2.5118864315095824,0.9282940697030734,343
rep6_fold0,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7490362957810065,0.9028741130511041,0.5527638190954774,0.8468468468468469,0.8468468468468469,0.5911949685534591,0.8561946902654868,0.8543516873889876,0.6962962962962963,0.7030415371123335,2.5118864315095824,0.9279519405889093,343
rep6_fold0,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7475073627773091,0.901997129873236,0.542713567839196,0.7567567567567568,0.7567567567567568,0.8,0.9535398230088495,0.9147424511545293,0.7777777777777778,0.7102965797656062,2.5118864315095824,0.9276516168811333,343
rep6_fold1,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.862115399751185,0.9394283664195169,0.45226130653266333,0.8648648648648649,0.8648648648648649,0.7384615384615385,0.9247787610619469,0.9129662522202486,0.7966804979253111,0.7896436259268118,15.848931924611142,0.9150592361152411,343
rep6_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8659856987153941,0.940803635493901,0.457286432160804,0.8648648648648649,0.8648648648648649,0.7804878048780488,0.9402654867256637,0.9253996447602132,0.8205128205128205,0.8051303515905286,15.848931924611142,0.9149649961805033,343
rep6_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8682031809770554,0.9430957506178745,0.45226130653266333,0.8738738738738738,0.8738738738738738,0.782258064516129,0.9402654867256637,0.9271758436944938,0.825531914893617,0.8141393605995375,15.848931924611142,0.9159393199936677,343
rep6_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8690518586192157,0.9436936936936936,0.45226130653266333,0.8738738738738738,0.8738738738738738,0.8016528925619835,0.9469026548672567,0.9325044404973357,0.8362068965517241,0.8207765287411304,15.848931924611142,0.91689529172191,343
rep6_fold1,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8303039854487699,0.9317746950490312,0.5628140703517588,0.9279279279279279,0.9279279279279279,0.4517543859649123,0.7234513274336283,0.7637655417406749,0.6076696165191741,0.6513792553615563,15.848931924611142,0.9120606365252469,343
rep6_fold1,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8352671339096004,0.929083951207845,0.5628140703517588,0.9279279279279279,0.9279279279279279,0.3946360153256705,0.6504424778761062,0.7051509769094139,0.553763440860215,0.578370405804034,15.848931924611142,0.9136959260115168,343
rep6_fold1,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8216137169797948,0.9248186239336681,0.4723618090452261,0.8018018018018018,0.8018018018018018,0.7876106194690266,0.9469026548672567,0.9182948490230906,0.7946428571428571,0.7487044566690586,100.0,0.9118514981935996,343
rep6_fold1,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8698137236185383,0.9449294427170533,0.4221105527638191,0.8828828828828829,0.8828828828828829,0.7205882352941176,0.915929203539823,0.9094138543516874,0.7935222672064778,0.7988120864227057,0.3981071705534973,0.9128917361662224,343
rep6_fold2,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.777080665492805,0.923681501425404,0.44221105527638194,0.8303571428571429,0.8303571428571429,0.6241610738255033,0.8758314855875832,0.866785079928952,0.7126436781609196,0.7061886284447261,2.5118864315095824,0.9141528761475696,343
rep6_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7912632736633944,0.9254335603420969,0.4321608040201005,0.8303571428571429,0.8303571428571429,0.6788321167883211,0.9024390243902439,0.8880994671403197,0.7469879518072289,0.7327961672473868,15.848931924611142,0.9154421623791064,343
rep6_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7950546642437061,0.925809708584099,0.457286432160804,0.8214285714285714,0.8214285714285714,0.7479674796747967,0.9312638580931264,0.9094138543516874,0.7829787234042553,0.7526924295216979,15.848931924611142,0.9149145159563452,343
rep6_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7974045325681234,0.9287199081406399,0.44221105527638194,0.8303571428571429,0.8303571428571429,0.6940298507462687,0.9090909090909091,0.8934280639431617,0.7560975609756098,0.739448051948052,15.848931924611142,0.9163905147985062,343
rep6_fold2,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7665063052172703,0.9102589483687044,0.6482412060301508,0.8392857142857143,0.8392857142857143,0.5465116279069767,0.8270509977827051,0.8294849023090586,0.6619718309859155,0.6663367120684194,100.0,0.9157979608853654,343
rep6_fold2,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7739550281133296,0.9073487488121634,0.6030150753768845,0.7946428571428571,0.7946428571428571,0.6592592592592592,0.8980044345898004,0.8774422735346359,0.7206477732793523,0.6926472917326576,15.848931924611142,0.915085610594429,343
rep6_fold2,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7785584090813967,0.9075467215711117,0.6331658291457286,0.7767857142857143,0.7767857142857143,0.7767857142857143,0.9445676274944568,0.911190053285968,0.7767857142857143,0.721353341780171,15.848931924611142,0.9154623502407175,343
rep6_fold2,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7843966675081798,0.909348273677542,0.6834170854271356,0.8482142857142857,0.8482142857142857,0.48717948717948717,0.7782705099778271,0.7921847246891652,0.6188925081433225,0.6264847956921127,15.848931924611142,0.9149984311721475,343
rep6_fold3,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8344950345775213,0.9199794108330693,0.4723618090452261,0.7857142857142857,0.7857142857142857,0.8073394495412844,0.9534368070953437,0.9200710479573713,0.7963800904977375,0.7391510928096294,15.848931924611142,0.9243716251871396,343
rep6_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8315050912205771,0.918217453278429,0.46733668341708545,0.7857142857142857,0.7857142857142857,0.7927927927927928,0.9490022172949002,0.91651865008881,0.7892376681614349,0.734716503009186,15.848931924611142,0.9246100880251028,343
rep6_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8483102010007615,0.924414000633513,0.4824120603015075,0.8035714285714286,0.8035714285714286,0.7894736842105263,0.9467849223946785,0.9182948490230906,0.7964601769911505,0.7503563509661071,100.0,0.9248204284687818,343
rep6_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.837299680255799,0.9206921127652835,0.4623115577889447,0.7946428571428571,0.7946428571428571,0.7876106194690266,0.9467849223946785,0.91651865008881,0.7911111111111111,0.7414277795375357,15.848931924611142,0.9249164714671192,343
rep6_fold3,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8237022064775626,0.9093680709534367,0.5226130653266332,0.7767857142857143,0.7767857142857143,0.7310924369747899,0.9290465631929047,0.8987566607460036,0.7532467532467533,0.705832277478619,15.848931924611142,0.9217825570447703,343
rep6_fold3,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8184211561238075,0.9079030725372189,0.7135678391959799,0.7946428571428571,0.7946428571428571,0.6691729323308271,0.9024390243902439,0.8809946714031972,0.726530612244898,0.697081881533101,15.848931924611142,0.9223294371764794,343
rep6_fold3,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8133841036357177,0.9082792207792207,0.7437185929648241,0.8303571428571429,0.8303571428571429,0.5284090909090909,0.8159645232815964,0.8188277087033747,0.6458333333333334,0.6463216661387392,15.848931924611142,0.9235764142701868,343
rep6_fold3,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8162953681536931,0.9091503009185936,0.7587939698492463,0.8125,0.8125,0.5986842105263158,0.8647450110864745,0.8543516873889876,0.6893939393939394,0.6772450110864745,15.848931924611142,0.9235023418923841,343
rep6_fold4,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7703334912348385,0.917960088691796,0.45226130653266333,0.7767857142857143,0.7767857142857143,0.7073170731707317,0.9201773835920177,0.8916518650088809,0.7404255319148936,0.6969630978777319,100.0,0.9204837041773205,343
rep6_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7820960602543315,0.9179798859676909,0.457286432160804,0.7857142857142857,0.7857142857142857,0.7272727272727273,0.926829268292683,0.8987566607460036,0.7553648068669528,0.7125435540069687,100.0,0.9215201650623847,343
rep6_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7791133298608081,0.918435223313272,0.4723618090452261,0.7767857142857143,0.7767857142857143,0.7909090909090909,0.9490022172949002,0.9147424511545293,0.7837837837837838,0.7257879315806144,100.0,0.9193769875251068,343
rep6_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7798885155499387,0.9179402914159012,0.457286432160804,0.7857142857142857,0.7857142857142857,0.7787610619469026,0.9445676274944568,0.9129662522202486,0.7822222222222223,0.7302819132087426,15.848931924611142,0.917735769616525,343
rep6_fold4,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7558846144708833,0.9100807728856509,0.5276381909547738,0.6607142857142857,0.6607142857142857,0.7872340425531915,0.9556541019955654,0.8969804618117229,0.7184466019417476,0.6163683877098511,2.5118864315095824,0.917408771455127,343
rep6_fold4,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7626555602831573,0.911902122267976,0.5276381909547738,0.6428571428571429,0.6428571428571429,0.8,0.9600886917960089,0.8969804618117229,0.7128712871287128,0.6029458346531518,2.5118864315095824,0.918151930833373,343
rep6_fold4,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8048729826149356,0.9210286664554957,0.507537688442211,0.7589285714285714,0.7589285714285714,0.794392523364486,0.9512195121951219,0.9129662522202486,0.776255707762557,0.7101480836236933,2.5118864315095824,0.9188703575702171,343
rep6_fold4,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8171059122335304,0.9250673107380425,0.48743718592964824,0.6785714285714286,0.6785714285714286,0.8539325842696629,0.9711751662971175,0.9129662522202486,0.7562189054726368,0.6497465948685461,2.5118864315095824,0.9192191505871855,343
rep7_fold0,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8399231635165525,0.8897990911265248,0.5125628140703518,0.7657657657657657,0.7657657657657657,0.7798165137614679,0.9469026548672567,0.911190053285968,0.7727272727272727,0.7126684206330225,100.0,0.9292760670126629,343
rep7_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8368780991923233,0.8861915012357491,0.457286432160804,0.7927927927927928,0.7927927927927928,0.7096774193548387,0.9203539823008849,0.8952042628774423,0.7489361702127659,0.7131467750936777,15.848931924611142,0.931947810281538,343
rep7_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8330899349276031,0.8868891014908714,0.46733668341708545,0.7927927927927928,0.7927927927927928,0.7457627118644068,0.9336283185840708,0.9058614564831261,0.7685589519650655,0.7264211113768635,15.848931924611142,0.9304648097102118,343
rep7_fold0,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8366590790897874,0.8867894443115681,0.4723618090452261,0.7927927927927928,0.7927927927927928,0.7719298245614035,0.9424778761061947,0.9129662522202486,0.7822222222222223,0.7352706688989876,15.848931924611142,0.9316316881987697,343
rep7_fold0,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8277735938428945,0.8928286693773418,0.6733668341708543,0.7657657657657657,0.7657657657657657,0.7657657657657657,0.9424778761061947,0.9076376554174067,0.7657657657657657,0.7082436418719604,15.848931924611142,0.9319888427732983,343
rep7_fold0,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8267290089732857,0.8913537431236546,0.6934673366834171,0.5945945945945946,0.5945945945945946,0.9166666666666666,0.9867256637168141,0.9094138543516874,0.7213114754098361,0.5813202583114088,15.848931924611142,0.9319175862279326,343
rep7_fold0,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8215267656052547,0.8890018336920992,0.6884422110552764,0.6846846846846847,0.6846846846846847,0.8539325842696629,0.9712389380530974,0.9147424511545293,0.76,0.655923622737782,15.848931924611142,0.932113758143784,343
rep7_fold0,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8186151711154018,0.8887227935900502,0.6733668341708543,0.8558558558558559,0.8558558558558559,0.41304347826086957,0.7013274336283186,0.7317939609236235,0.5571847507331378,0.5571832894841746,15.848931924611142,0.9331469718682696,343
rep7_fold1,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7803364452155435,0.9177628956390018,0.4371859296482412,0.8468468468468469,0.8468468468468469,0.6438356164383562,0.8849557522123894,0.8774422735346359,0.7315175097276264,0.7318025990592363,100.0,0.9188533812733323,343
rep7_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.7808279390165289,0.9179223471258869,0.44221105527638194,0.8378378378378378,0.8378378378378378,0.6595744680851063,0.8938053097345132,0.8827708703374778,0.7380952380952381,0.731643147572351,100.0,0.9177236088702255,343
rep7_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7776304449456645,0.9189787132265007,0.44221105527638194,0.8288288288288288,0.8288288288288288,0.7076923076923077,0.915929203539823,0.8987566607460036,0.7634854771784232,0.7447580323686518,100.0,0.919188727288723,343
rep7_fold1,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7803036546845673,0.9216694570676871,0.44221105527638194,0.8288288288288288,0.8288288288288288,0.6917293233082706,0.9092920353982301,0.8934280639431617,0.7540983606557377,0.7381208642270589,100.0,0.9172139675146086,343
rep7_fold1,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7597621957537376,0.9162680379494539,0.5025125628140703,0.7117117117117117,0.7117117117117117,0.8061224489795918,0.9579646017699115,0.9094138543516874,0.7559808612440191,0.6696763134816233,100.0,0.91808955612156,343
rep7_fold1,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7576669887957106,0.9167463924101092,0.5527638190954774,0.6306306306306306,0.6306306306306306,0.8536585365853658,0.9734513274336283,0.9058614564831261,0.7253886010362695,0.6040819580642589,100.0,0.916617401088291,343
rep7_fold1,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7758261188219059,0.9192976162002711,0.6130653266331658,0.8108108108108109,0.8108108108108109,0.75,0.9336283185840708,0.9094138543516874,0.7792207792207793,0.7444391293948818,15.848931924611142,0.9163123656929439,343
rep7_fold1,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.777957533150445,0.9198756278402297,0.6934673366834171,0.6756756756756757,0.6756756756756757,0.8333333333333334,0.9668141592920354,0.9094138543516874,0.746268656716418,0.6424898349677111,15.848931924611142,0.916017897586388,343
rep7_fold2,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7992017778399995,0.9198012353500159,0.47738693467336685,0.8214285714285714,0.8214285714285714,0.7244094488188977,0.9223946784922394,0.9023090586145648,0.7698744769874477,0.7438232499208108,100.0,0.9189603241226466,343
rep7_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8123672462725323,0.9236221095977192,0.46733668341708545,0.8214285714285714,0.8214285714285714,0.7131782945736435,0.917960088691796,0.8987566607460036,0.7634854771784232,0.7393886601203674,100.0,0.9186829921182973,343
rep7_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8357935345132893,0.9320161545771302,0.4472361809045226,0.8571428571428571,0.8571428571428571,0.7619047619047619,0.9334811529933481,0.9182948490230906,0.8067226890756303,0.7906240101362052,100.0,0.9184441777504052,343
rep7_fold2,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.8420124089706305,0.9352233132720938,0.4472361809045226,0.8571428571428571,0.8571428571428571,0.768,0.9356984478935698,0.9200710479573713,0.810126582278481,0.7928413050364269,100.0,0.918174529185923,343
rep7_fold2,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.785501225553611,0.9123772568894519,0.5276381909547738,0.8928571428571429,0.8928571428571429,0.4219409282700422,0.6962305986696231,0.7353463587921847,0.5730659025787965,0.5890877415267659,15.848931924611142,0.9188005286608377,343
rep7_fold2,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8095165693952266,0.9167128603104212,0.5577889447236181,0.8928571428571429,0.8928571428571429,0.4424778761061947,0.720620842572062,0.7548845470692718,0.591715976331361,0.613477985429205,15.848931924611142,0.9186371174626208,343
rep7_fold2,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.8283717378470021,0.9232657586316122,0.5125628140703518,0.8214285714285714,0.8214285714285714,0.6344827586206897,0.8824833702882483,0.8703374777975134,0.7159533073929961,0.7039119417168198,15.848931924611142,0.9157656452412187,343
rep7_fold2,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.8298823822276221,0.9244140006335129,0.49246231155778897,0.7857142857142857,0.7857142857142857,0.7457627118644068,0.9334811529933481,0.9040852575488455,0.7652173913043478,0.7191954387076338,15.848931924611142,0.9159281525053338,343
rep7_fold3,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.7689614707237219,0.9237804878048781,0.457286432160804,0.8214285714285714,0.8214285714285714,0.6865671641791045,0.9068736141906873,0.8898756660746003,0.7479674796747967,0.7283021856192589,100.0,0.9168488093882194,343
rep7_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.76675151926228,0.9216819765600254,0.4623115577889447,0.8125,0.8125,0.7222222222222222,0.9223946784922394,0.9005328596802842,0.7647058823529411,0.7348946784922394,100.0,0.9139638283738486,343
rep7_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.7693601781477757,0.9237408932530884,0.4723618090452261,0.8125,0.8125,0.7338709677419355,0.926829268292683,0.9040852575488455,0.7711864406779662,0.7393292682926829,100.0,0.9134514986122603,343
rep7_fold3,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.7666994966307962,0.9230083940449794,0.4472361809045226,0.8125,0.8125,0.7222222222222222,0.9223946784922394,0.9005328596802842,0.7647058823529411,0.7348946784922394,100.0,0.9157589912818569,343
rep7_fold3,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.7719806649792593,0.9205337345581247,0.5879396984924623,0.7946428571428571,0.7946428571428571,0.7063492063492064,0.917960088691796,0.8934280639431617,0.7478991596638656,0.7126029458346532,100.0,0.9154025901528633,343
rep7_fold3,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.7623839772102341,0.9196824516946468,0.5577889447236181,0.6785714285714286,0.6785714285714286,0.7916666666666666,0.9556541019955654,0.9005328596802842,0.7307692307692307,0.6342255305669942,100.0,0.9136866972437443,343
rep7_fold3,Gaussian-smoothed + Functional linear SVM (sigma=4.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,4.0,0.7455519637916858,0.920989071903706,0.3969849246231156,0.8839285714285714,0.8839285714285714,0.5561797752808989,0.8248337028824834,0.8365896980461812,0.6827586206896552,0.7087622743110549,15.848931924611142,0.9132929837237627,343
rep7_fold3,Gaussian-smoothed + Functional linear SVM (sigma=6.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,6.0,0.7241781436685821,0.9138620525815647,0.4321608040201005,0.8571428571428571,0.8571428571428571,0.5748502994011976,0.8425720620842572,0.8454706927175843,0.6881720430107527,0.6997149192271142,100.0,0.913262727040626,343
rep7_fold4,Raw + Functional logistic regression (L2),Functional logistic regression (L2),logreg_l2,Raw spectra,0.0,0.8365748321070721,0.9403112131770668,0.4321608040201005,0.8392857142857143,0.8392857142857143,0.734375,0.9246119733924612,0.9076376554174067,0.7833333333333333,0.7638976876781753,15.848931924611142,0.9099287418703682,343
rep7_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=2.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,2.0,0.8347081333794901,0.9391233766233766,0.4271356783919598,0.8392857142857143,0.8392857142857143,0.7230769230769231,0.9201773835920177,0.9040852575488455,0.7768595041322314,0.7594630978777319,15.848931924611142,0.9104323587115846,343
rep7_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=4.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,4.0,0.8317853953767785,0.9389847956921127,0.4321608040201005,0.8392857142857143,0.8392857142857143,0.7580645161290323,0.9334811529933481,0.9147424511545293,0.7966101694915254,0.7727668672790624,15.848931924611142,0.910460154685221,343
rep7_fold4,Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),Functional logistic regression (L2),logreg_l2,Gaussian-smoothed spectra,6.0,0.830825521214563,0.9381137155527399,0.4271356783919598,0.8392857142857143,0.8392857142857143,0.734375,0.9246119733924612,0.9076376554174067,0.7833333333333333,0.7638976876781753,15.848931924611142,0.9116568378898644,343
rep7_fold4,Raw + Functional linear SVM,Functional linear SVM,linear_svm,Raw spectra,0.0,0.8543790918974257,0.9363121634463097,0.6532663316582915,0.8214285714285714,0.8214285714285714,0.8141592920353983,0.9534368070953437,0.9271758436944938,0.8177777777777778,0.774865378523915,100.0,0.9101539218988884,343
rep7_fold4,Gaussian-smoothed + Functional linear SVM (sigma=2.0),Functional linear SVM,linear_svm,Gaussian-smoothed spectra,2.0,0.8517206985442671,0.9346689895470383,0.7035175879396985,0.6875,0.6875,0.8953488372093024,0.9800443458980045,0.9218472468916519,0.7777777777777778,0.6675443458980044,100.0,0.9088456279419287,343
