model,wavelength,weight_mean,weight_std
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),754.0,-0.7548490800658808,1.2285525860745494
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),756.0,-0.6986364723528475,1.235072566252842
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),758.0,-0.799924779864885,1.1846574890060928
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),760.0,-0.9871479834984899,1.1283111445654213
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),762.0,-1.1753450523583588,1.081509427970942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),764.0,-1.2982934167211078,1.016322063880263
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),766.0,-1.328604026223838,0.907461621292111
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),768.0,-1.2795255029314674,0.7677259072351504
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),770.0,-1.1903005546991188,0.647484666366636
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),772.0,-1.1035211629434762,0.6020321735995116
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),774.0,-1.0453184380087073,0.6353479200953149
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),776.0,-1.0165836102908588,0.7003905641229669
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),778.0,-0.9975608410949449,0.754391799633931
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),780.0,-0.9621813137828527,0.7779737764300441
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),782.0,-0.8947732427059433,0.7713888312953721
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),784.0,-0.8012041739256753,0.7479817666422418
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),786.0,-0.709096794969852,0.7207136924514912
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),788.0,-0.6567465059285609,0.6879683548623119
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),790.0,-0.6757655347289974,0.6382175316550134
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),792.0,-0.7754888688528222,0.573320051508854
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),794.0,-0.9361250923982053,0.5245254677896309
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),796.0,-1.1134357028885056,0.5292317270159042
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),798.0,-1.2529735423223272,0.5769635600089627
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),800.0,-1.3086487966639913,0.6206074345105431
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),802.0,-1.2591344570057452,0.632991401683859
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),804.0,-1.116186608678628,0.6262517218819782
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),806.0,-0.9213753092544222,0.6359186804219777
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),808.0,-0.7318566538722875,0.6843181191391777
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),810.0,-0.6003038495574325,0.7638258841168994
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),812.0,-0.5565972938645846,0.8617216174250062
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),814.0,-0.5978769092007361,0.977789440658596
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),816.0,-0.6899040596566768,1.1119830156810673
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),818.0,-0.7786073328495398,1.2490740624188519
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),820.0,-0.8078381890141857,1.3631128402941706
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),822.0,-0.7379536836940922,1.4343378450849764
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),824.0,-0.5595231827821628,1.4607237122054155
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),826.0,-0.29740211094480284,1.4550902474706906
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),828.0,-0.0032049936464715765,1.4297764044419305
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),830.0,0.26148221157738927,1.3823099242623684
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),832.0,0.44496776669516636,1.2969630647484367
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),834.0,0.5211952496915911,1.1601348936033395
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),836.0,0.4964723065243634,0.9743179088504522
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),838.0,0.4061546226833013,0.762032728654518
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),840.0,0.303375062380515,0.563494476251057
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),842.0,0.24338914191404692,0.43759002864885743
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),844.0,0.26747882205379603,0.44490936382749935
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),846.0,0.3903715610572213,0.5716865412507641
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),848.0,0.5947499228083882,0.7560663568570473
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),850.0,0.8349509579330543,0.9500626188840535
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),852.0,1.0491527143295465,1.1124931074941458
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),854.0,1.176289288300692,1.20693247802142
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),856.0,1.1723715505769134,1.2106186545774824
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),858.0,1.0216653774738567,1.1238760374132724
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),860.0,0.7405047692668509,0.9771096997446219
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),862.0,0.3738301326382264,0.8349565066857215
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),864.0,-0.014117294134896841,0.780083459651234
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),866.0,-0.3529881366676468,0.8396857094120234
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),868.0,-0.5810522529969366,0.9501231088817245
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),870.0,-0.658533528523937,1.0382265300300901
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),872.0,-0.5763066247018425,1.0688729884845394
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),874.0,-0.35741576940781505,1.0414158019501811
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),876.0,-0.050887813151785304,0.9776925534479934
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),878.0,0.2801003890451765,0.9084594375064841
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),880.0,0.5718871495335922,0.8569673828851814
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),882.0,0.7720855808965728,0.8258105707526301
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),884.0,0.8473120842224611,0.7994754624453646
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),886.0,0.7866358447534999,0.7613873152256352
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),888.0,0.6015317665270264,0.7109955544441344
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),890.0,0.32313017643736053,0.6736779579564928
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),892.0,-0.0028423058061781137,0.6940661408665536
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),894.0,-0.323122530265331,0.7960147738190994
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),896.0,-0.5851569198732599,0.9530438081274952
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),898.0,-0.7449619387451978,1.1156576073928959
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),900.0,-0.7727245017264829,1.2408935052211967
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),902.0,-0.6549013830821349,1.3009212059621715
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),904.0,-0.39291011919205887,1.2849746519631942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),906.0,0.0002674075396291696,1.2015955746258578
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),908.0,0.5038064001488717,1.0838550434038312
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),910.0,1.0917368045901967,0.9968964640477899
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),912.0,1.7341272224786344,1.0240748987438553
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),914.0,2.3971236067481176,1.1978079643562538
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),916.0,3.0428185095775415,1.468174200159709
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),918.0,3.6301536893056188,1.763103771692548
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),920.0,4.117775379249384,2.025973695331079
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),922.0,4.468909957044562,2.218576844276504
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),924.0,4.657170007367014,2.319308042773683
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),926.0,4.6713878158728,2.3222559589936833
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),928.0,4.517733500099204,2.235553933925823
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),930.0,4.218506291356437,2.078085528886673
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),932.0,3.8083624943405345,1.8750718636775967
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),934.0,3.3295170687091162,1.6537043956354212
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),936.0,2.8273194295701556,1.4397065341583057
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),938.0,2.3468596581422334,1.2548305932462942
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),940.0,1.9304317658197039,1.1143718019687332
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),942.0,1.6151635042394288,1.0239684239399576
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),944.0,1.4301062139888727,0.9774833782329909
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),946.0,1.3925856836641548,0.9597215441425111
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),948.0,1.5044897657405618,0.9538739270902158
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),950.0,1.750000442084791,0.9489506504542341
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),952.0,2.0964509194541128,0.9439077077130862
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),954.0,2.4990631869158833,0.9475452843009711
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),956.0,2.908593457550446,0.9731191284987742
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),958.0,3.279470380591066,1.028565146676853
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),960.0,3.5759001267742447,1.1090495134393465
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),962.0,3.7746576940883383,1.1982838992253602
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),964.0,3.864910401965004,1.275624679003827
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),966.0,3.8464168400384073,1.3223989777931107
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),968.0,3.7275135694143575,1.32549562755752
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),970.0,3.523757962289389,1.2794567170270152
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),972.0,3.25736452225362,1.188270652526637
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),974.0,2.9569022515942436,1.0669338690837544
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),976.0,2.6562487082436363,0.9411281727046161
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),978.0,2.3917332045455924,0.8407513470630005
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),980.0,2.1970299399661273,0.7838375045991701
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),982.0,2.0966855421340513,0.7631080811856855
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),984.0,2.100497870392001,0.7575143748719926
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),986.0,2.2011695921442795,0.7571599959228629
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),988.0,2.376242758589802,0.7715558612210096
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),990.0,2.593187506747884,0.8151324563335032
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),992.0,2.8152450761091035,0.8862423151493999
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),994.0,3.0059530025760433,0.9628855622548966
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),996.0,3.131642736408545,1.015070112737446
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),998.0,3.162585000780159,1.0168219793945639
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1000.0,3.0743090561111,0.9529961465605227
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1002.0,2.8508712537921936,0.8256853659985208
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1004.0,2.491326205200463,0.6649536610034091
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1006.0,2.01862494819137,0.5397437893116191
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1008.0,1.4860484727112107,0.513635253141515
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1010.0,0.9724467274906465,0.5292905332307623
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1012.0,0.5609304314343299,0.47245345582444304
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1014.0,0.3094459121917021,0.3089931220871108
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1016.0,0.23268281613227143,0.27373184081918295
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1018.0,0.30645983085574074,0.6295964117490274
Gaussian-smoothed + Functional logistic regression (L2) (sigma=6.0),1020.0,0.48680650617190585,1.094233764889142
Raw + Functional linear SVM,336.0,-1.7514090823155468,4.0595991646083665
Raw + Functional linear SVM,338.0,6.532836724008844,6.114298099116237
Raw + Functional linear SVM,340.0,0.5036794540028958,3.782679249068802
Raw + Functional linear SVM,342.0,-7.652971212819765,4.664959021367175
Raw + Functional linear SVM,344.0,-6.343301204825191,4.724723294410122
Raw + Functional linear SVM,346.0,2.138428176436757,4.251556238108382
Raw + Functional linear SVM,348.0,7.656077303874799,5.129222251865178
Raw + Functional linear SVM,350.0,5.250064682696685,3.4305035016792282
Raw + Functional linear SVM,352.0,-1.3518001984162762,1.8175167928258624
Raw + Functional linear SVM,354.0,-2.629197849762105,1.8940700766298162
Raw + Functional linear SVM,356.0,-0.4555675900159609,1.8358514083523765
Raw + Functional linear SVM,358.0,-0.11911665164157524,2.5900538808811446
Raw + Functional linear SVM,360.0,-0.1823188130973083,2.8453025085742745
Raw + Functional linear SVM,362.0,2.5893375160278027,3.054411306331585
Raw + Functional linear SVM,364.0,6.5297784923355975,5.0971374850051845
Raw + Functional linear SVM,366.0,7.568331952943122,5.003820848398471
Raw + Functional linear SVM,368.0,3.8719180173585426,2.3238072580311897
Raw + Functional linear SVM,370.0,-2.0486926005812807,2.6425695589471108
Raw + Functional linear SVM,372.0,-4.792997770674487,3.8204853894924766
Raw + Functional linear SVM,374.0,-4.034119654467761,3.472452616380437
Raw + Functional linear SVM,376.0,-2.853101588281129,2.927703442851091
Raw + Functional linear SVM,378.0,-2.5549054167762866,3.385788500798028
Raw + Functional linear SVM,380.0,-2.937986255850331,3.1920277045138428
Raw + Functional linear SVM,382.0,-3.966766475980578,2.388374213177126
Raw + Functional linear SVM,384.0,-5.751606165082543,2.738535525104704
Raw + Functional linear SVM,386.0,-7.188872932933281,4.212460321650248
Raw + Functional linear SVM,388.0,-6.211130286328687,5.148185679573137
Raw + Functional linear SVM,390.0,-1.736387580781296,3.7545996465300924
Raw + Functional linear SVM,392.0,3.7209760065789697,2.760518720595938
Raw + Functional linear SVM,394.0,6.376612631116941,4.3191083806700545
Raw + Functional linear SVM,396.0,5.626305286920099,4.613826042065482
Raw + Functional linear SVM,398.0,3.485818991599571,3.759030336436363
Raw + Functional linear SVM,400.0,2.343541158930672,3.023724095995975
Raw + Functional linear SVM,402.0,3.5257047232956737,3.927133867360848
Raw + Functional linear SVM,404.0,6.402090251451073,5.702498625601444
Raw + Functional linear SVM,406.0,8.992097155923473,6.598467930316323
Raw + Functional linear SVM,408.0,9.705164973854211,5.996295867295385
Raw + Functional linear SVM,410.0,8.244361206080994,4.346849946460397
Raw + Functional linear SVM,412.0,5.392503073957364,2.687430055595487
Raw + Functional linear SVM,414.0,2.495064120611099,2.0256780738200737
Raw + Functional linear SVM,416.0,0.8688492479672805,2.0133689824370133
Raw + Functional linear SVM,418.0,1.1942954511250834,2.072533420462883
Raw + Functional linear SVM,420.0,3.3085930509027293,2.6401147779974967
Raw + Functional linear SVM,422.0,6.477996559442674,3.7891034358567968
Raw + Functional linear SVM,424.0,9.708337277287615,5.001388281792855
Raw + Functional linear SVM,426.0,11.907543159870832,5.743004648540158
Raw + Functional linear SVM,428.0,12.10229305446287,5.614961655188638
Raw + Functional linear SVM,430.0,9.828056109671195,4.490242773076879
Raw + Functional linear SVM,432.0,5.46030327735416,2.7754182740439153
Raw + Functional linear SVM,434.0,0.14635141982241845,2.3373690426601437
Raw + Functional linear SVM,436.0,-4.671432288570436,4.000201292305978
Raw + Functional linear SVM,438.0,-7.844833591789503,5.466660274243338
Raw + Functional linear SVM,440.0,-8.94068261086731,5.9353431767026015
Raw + Functional linear SVM,442.0,-8.32790982129804,5.434049168467869
Raw + Functional linear SVM,444.0,-6.895599932882029,4.449406739343185
Raw + Functional linear SVM,446.0,-5.5663432991477295,3.5980306943824045
Raw + Functional linear SVM,448.0,-4.8846833569368355,3.1823779665419454
Raw + Functional linear SVM,450.0,-4.864268758272781,3.0850946034416205
Raw + Functional linear SVM,452.0,-5.090228597189464,3.196079251063807
Raw + Functional linear SVM,454.0,-4.979510499244116,3.4462825969566504
Raw + Functional linear SVM,456.0,-4.092711602019653,3.5743229480676892
Raw + Functional linear SVM,458.0,-2.3734229890835334,3.3025062522887136
Raw + Functional linear SVM,460.0,-0.18260510356367235,2.6373647096697987
Raw + Functional linear SVM,462.0,1.8993778607749605,2.0208776218163655
Raw + Functional linear SVM,464.0,3.3673979403812266,2.0949461744227476
Raw + Functional linear SVM,466.0,3.9991542556255935,2.622876093815395
Raw + Functional linear SVM,468.0,3.8954572080369383,2.9996291476216412
Raw + Functional linear SVM,470.0,3.3897323650203686,3.0328921996103477
Raw + Functional linear SVM,472.0,2.898781326207937,2.8196554198032047
Raw + Functional linear SVM,474.0,2.7668429468754137,2.6199261827982276
Raw + Functional linear SVM,476.0,3.1424517325424675,2.6881158276814534
Raw + Functional linear SVM,478.0,3.927954783573298,3.031414614149091
Raw + Functional linear SVM,480.0,4.823887734049508,3.4493019563659035
Raw + Functional linear SVM,482.0,5.45118359858148,3.7530768981426985
Raw + Functional linear SVM,484.0,5.494884456488746,3.8344059620314375
Raw + Functional linear SVM,486.0,4.810424036971426,3.6569132906142237
Raw + Functional linear SVM,488.0,3.4602629831504923,3.2511969729165124
Raw + Functional linear SVM,490.0,1.6837688578674903,2.7187449853232915
Raw + Functional linear SVM,492.0,-0.17910146563845675,2.230259909727909
Raw + Functional linear SVM,494.0,-1.7837586737463385,1.9682841950538306
Raw + Functional linear SVM,496.0,-2.8690155478371993,1.9587383543002708
Raw + Functional linear SVM,498.0,-3.3137656646590834,2.030003168768241
Raw + Functional linear SVM,500.0,-3.1486934516433758,2.024269923405785
Raw + Functional linear SVM,502.0,-2.5263947501284774,1.9058793124994031
Raw + Functional linear SVM,504.0,-1.666407008613038,1.739373046171205
Raw + Functional linear SVM,506.0,-0.7964222265015528,1.6356372548063893
Raw + Functional linear SVM,508.0,-0.10471114902840045,1.6677772112563798
Raw + Functional linear SVM,510.0,0.28893894317857594,1.8083002953707208
Raw + Functional linear SVM,512.0,0.3436553467055834,1.9781079110741597
Raw + Functional linear SVM,514.0,0.09038257197671382,2.121098365904671
Raw + Functional linear SVM,516.0,-0.3878278142091891,2.219723106057756
Raw + Functional linear SVM,518.0,-0.9830146698454253,2.2780527527577323
Raw + Functional linear SVM,520.0,-1.5895444510406274,2.302370872705842
Raw + Functional linear SVM,522.0,-2.125228342791086,2.291734048140566
Raw + Functional linear SVM,524.0,-2.5415021976938865,2.2402611030695962
Raw + Functional linear SVM,526.0,-2.822313045518164,2.14521782389883
Raw + Functional linear SVM,528.0,-2.9755674498693168,2.0131181711409694
Raw + Functional linear SVM,530.0,-3.02148317371653,1.8600414723127712
Raw + Functional linear SVM,532.0,-2.9817619704420806,1.7059014370256709
Raw + Functional linear SVM,534.0,-2.8724544971133894,1.5652237044973196
Raw + Functional linear SVM,536.0,-2.7010943452310867,1.4391168417032483
Raw + Functional linear SVM,538.0,-2.468300767116243,1.3154696526558662
Raw + Functional linear SVM,540.0,-2.172294563078139,1.1791003363406083
Raw + Functional linear SVM,542.0,-1.8149364817850668,1.0266577444220943
Raw + Functional linear SVM,544.0,-1.4070106474409436,0.8801413598039431
Raw + Functional linear SVM,546.0,-0.9707212107472762,0.7921511970180088
Raw + Functional linear SVM,548.0,-0.5390771323887683,0.8151021658243708
Raw + Functional linear SVM,550.0,-0.15188225786031334,0.9365878218133826
Raw + Functional linear SVM,552.0,0.1500893927725783,1.0921681409966113
Raw + Functional linear SVM,554.0,0.330989766565928,1.2251632284192429
Raw + Functional linear SVM,556.0,0.36485742450258707,1.3035038703929889
Raw + Functional linear SVM,558.0,0.23860752095563953,1.3159630444729762
Raw + Functional linear SVM,560.0,-0.04592872710843239,1.2693237844086958
Raw + Functional linear SVM,562.0,-0.471950338490836,1.1881441305667064
Raw + Functional linear SVM,564.0,-1.0082841270599576,1.114848835116347
Raw + Functional linear SVM,566.0,-1.6115902007238652,1.100227920991539
Raw + Functional linear SVM,568.0,-2.22958706651922,1.1738773266338645
Raw + Functional linear SVM,570.0,-2.805970648596396,1.3197675910640583
Raw + Functional linear SVM,572.0,-3.286784784444564,1.4933220566192051
Raw + Functional linear SVM,574.0,-3.6272337053623778,1.6513117961243542
Raw + Functional linear SVM,576.0,-3.797683715911912,1.7644397229168025
Raw + Functional linear SVM,578.0,-3.7881522853445353,1.818859597454811
Raw + Functional linear SVM,580.0,-3.6089748428643804,1.8143171162495084
Raw + Functional linear SVM,582.0,-3.2884051049707996,1.761262486062226
Raw + Functional linear SVM,584.0,-2.8675915412816146,1.6770726906052578
Raw + Functional linear SVM,586.0,-2.3936859519094718,1.5813473790076655
Raw + Functional linear SVM,588.0,-1.9138149274805025,1.491407631687623
Raw + Functional linear SVM,590.0,-1.4696166829267483,1.4186150653302676
Raw + Functional linear SVM,592.0,-1.0939373090275426,1.3673923234560785
Raw + Functional linear SVM,594.0,-0.8087672995311834,1.337266286154589
Raw + Functional linear SVM,596.0,-0.6247941325009299,1.3268492403924501
Raw + Functional linear SVM,598.0,-0.5416530906064082,1.3369417746745333
Raw + Functional linear SVM,600.0,-0.5486884876835129,1.3708200084195477
Raw + Functional linear SVM,602.0,-0.6263090991217052,1.4315244140870693
Raw + Functional linear SVM,604.0,-0.7476042892271402,1.5180091295727494
Raw + Functional linear SVM,606.0,-0.8803531282417291,1.6228149266374639
Raw + Functional linear SVM,608.0,-0.9897931299174842,1.7328415468076366
Raw + Functional linear SVM,610.0,-1.0414493735581107,1.8322254366897015
Raw + Functional linear SVM,612.0,-1.0046646260241863,1.9061558566345664
Raw + Functional linear SVM,614.0,-0.8558318127570633,1.9445129540630428
Raw + Functional linear SVM,616.0,-0.5808166705094517,1.9449829764324666
Raw + Functional linear SVM,618.0,-0.17634743443158712,1.915872472128616
Raw + Functional linear SVM,620.0,0.34998536714286516,1.8779907623542442
Raw + Functional linear SVM,622.0,0.9812572644289574,1.8638129513046897
Raw + Functional linear SVM,624.0,1.6938268073606992,1.910619966761121
Raw + Functional linear SVM,626.0,2.4603263452053774,2.046544002642788
Raw + Functional linear SVM,628.0,3.252714664346163,2.278426980399349
Raw + Functional linear SVM,630.0,4.044755564201048,2.5933052548793487
Raw + Functional linear SVM,632.0,4.8137551159234615,2.9697115701582293
Raw + Functional linear SVM,634.0,5.541510796454224,3.387267206228875
Raw + Functional linear SVM,636.0,6.265431733972579,3.8905002279568297
Raw + Functional linear SVM,638.0,5.6672463903958405,3.7516692032798082
Raw + Functional linear SVM,640.0,4.253291341994563,3.2746669666259285
Raw + Functional linear SVM,642.0,3.1051411360405443,2.7588818795681447
Raw + Functional linear SVM,644.0,3.3524241903950003,3.2876062921699196
Raw + Functional linear SVM,646.0,4.1953094516593845,4.2095238468080325
Raw + Functional linear SVM,648.0,4.438629774110376,4.1792987987327255
Raw + Functional linear SVM,650.0,4.1395251563124615,3.5814678972000333
Raw + Functional linear SVM,652.0,3.467954075348554,3.0470099278517315
Raw + Functional linear SVM,654.0,2.36862406142916,2.592761511665498
Raw + Functional linear SVM,656.0,0.5965393292699005,2.0943548213541723
Raw + Functional linear SVM,658.0,-1.9150923148601495,2.049522256863996
Raw + Functional linear SVM,660.0,-4.737376243340314,2.776282358547954
Raw + Functional linear SVM,662.0,-7.123538735660246,3.6979963140330843
Raw + Functional linear SVM,664.0,-8.463817551513838,4.298396969048852
Raw + Functional linear SVM,666.0,-8.536153921182027,4.300820912011693
Raw + Functional linear SVM,668.0,-7.529386719391941,3.7029850249929264
Raw + Functional linear SVM,670.0,-5.972994695267623,2.8185212282679974
Raw + Functional linear SVM,672.0,-4.519326067655196,2.0970225953155075
Raw + Functional linear SVM,674.0,-3.5735149762152134,1.79955248953695
Raw + Functional linear SVM,676.0,-3.072208776373434,1.9761517187868354
Raw + Functional linear SVM,678.0,-2.650501838937923,2.3696495050299617
Raw + Functional linear SVM,680.0,-1.9961209429970388,2.558866323469218
Raw + Functional linear SVM,682.0,-1.0825423896272828,2.4227472425948378
Raw + Functional linear SVM,684.0,-0.18095119591255845,2.2620488833629206
Raw + Functional linear SVM,686.0,0.3392527509658738,2.3410347395476574
Raw + Functional linear SVM,688.0,0.3246933143568824,2.4007975110359516
Raw + Functional linear SVM,690.0,0.002693071462359755,2.28057677434676
Raw + Functional linear SVM,692.0,-0.19971360712246966,2.2406744620138923
Raw + Functional linear SVM,694.0,-0.014294835123715382,2.3912075974969405
Raw + Functional linear SVM,696.0,0.44332817801032803,2.4671889723861997
Raw + Functional linear SVM,698.0,0.7076433004359106,2.2859482401888753
Raw + Functional linear SVM,700.0,0.2334450186321967,1.8683326186099256
Raw + Functional linear SVM,702.0,-1.2124235586176304,1.3699150258899873
Raw + Functional linear SVM,704.0,-3.2968948605707324,1.320684340476237
Raw + Functional linear SVM,706.0,-5.250540152106956,2.0267393838287546
Raw + Functional linear SVM,708.0,-6.300288377820355,2.8321298786667755
Raw + Functional linear SVM,710.0,-6.077709255992229,3.3108184643046576
Raw + Functional linear SVM,712.0,-4.794643426356344,3.395598039960811
Raw + Functional linear SVM,714.0,-3.1607763143796155,3.2457984008940874
Raw + Functional linear SVM,716.0,-2.057061720925932,3.0051926268525686
Raw + Functional linear SVM,718.0,-2.047152801562854,2.6566821352791465
Raw + Functional linear SVM,720.0,-3.0140851047352566,2.2456218673622153
