wavelength,beta_logreg_raw,beta_svm_raw,abs_beta_logreg_raw,abs_beta_svm_raw
944.0,0.11368993961105345,0.09444420522222279,0.11368993961105345,0.09444420522222279
946.0,0.10238875868535312,0.08872997626097022,0.10238875868535312,0.08872997626097022
948.0,0.08996567407141107,0.078834356223777,0.08996567407141107,0.078834356223777
950.0,0.07875494724053674,0.06659451652691951,0.07875494724053674,0.06659451652691951
952.0,0.07078716169066288,0.05428072376588321,0.07078716169066288,0.05428072376588321
954.0,0.06739096635178149,0.044112296946142195,0.06739096635178149,0.044112296946142195
956.0,0.06903891733542152,0.03795771145838592,0.06903891733542152,0.03795771145838592
958.0,0.07530673465214058,0.03702551702887495,0.07530673465214058,0.03702551702887495
960.0,0.08503418315392969,0.04158143419806448,0.08503418315392969,0.04158143419806448
962.0,0.09672224565754717,0.05090496773164923,0.09672224565754717,0.05090496773164923
964.0,0.1089504586456337,0.0635860185977596,0.1089504586456337,0.0635860185977596
966.0,0.12053066971463128,0.07788089369166452,0.12053066971463128,0.07788089369166452
968.0,0.13038797641496064,0.09186964212911371,0.13038797641496064,0.09186964212911371
970.0,0.13738229692246728,0.10342393934044915,0.13738229692246728,0.10342393934044915
972.0,0.14037256098696518,0.1103239736937871,0.14037256098696518,0.1103239736937871
974.0,0.13867187985490456,0.110799839874619,0.13867187985490456,0.110799839874619
976.0,0.13270239581027457,0.10441836763865106,0.13270239581027457,0.10441836763865106
978.0,0.1241911085947519,0.09253558305199211,0.1241911085947519,0.09253558305199211
980.0,0.11557953139196359,0.07782425607758031,0.11557953139196359,0.07782425607758031
982.0,0.10913013891452387,0.06331693880466492,0.10913013891452387,0.06331693880466492
984.0,0.10633863142023092,0.051778351812739265,0.10633863142023092,0.051778351812739265
986.0,0.10767716738570612,0.045433631049178774,0.10767716738570612,0.045433631049178774
988.0,0.11252027549725878,0.04565121955784399,0.11252027549725878,0.04565121955784399
990.0,0.11938646256939232,0.05238409814472579,0.11938646256939232,0.05238409814472579
992.0,0.12665454686971367,0.0640155999317186,0.12665454686971367,0.0640155999317186
994.0,0.13320384218761797,0.07797770390039258,0.13320384218761797,0.07797770390039258
996.0,0.13840910608800897,0.09159648457641029,0.13840910608800897,0.09159648457641029
998.0,0.14164214256276358,0.10230114535922835,0.14164214256276358,0.10230114535922835
1000.0,0.14177598158861962,0.10729355277765472,0.14177598158861962,0.10729355277765472
1002.0,0.13700335987978582,0.10334795187302609,0.13700335987978582,0.10334795187302609
1004.0,0.1254498311643069,0.08773180041731743,0.1254498311643069,0.08773180041731743
