wavelength,beta_logreg_raw,beta_logreg_sigma_6.0,beta_svm_raw,beta_svm_sigma_6.0
734.0,0.03462840396985907,-2.3428329318152734,0.032781098561631444,2.275711711074399
736.0,0.025106121372150632,-2.2799630587638253,0.013455760250273334,1.5029979705647316
738.0,0.0031153806661217737,-2.3607990419337614,-0.01939523294393225,0.08030545681399502
740.0,-0.02295245568989239,-2.4938836556263397,-0.05207139598383631,-1.4439400069116912
742.0,-0.043810775070092706,-2.567130815468961,-0.07274962134516957,-2.470754962601032
744.0,-0.05273750257082611,-2.4913810905176157,-0.07589111050781187,-2.593928148766212
746.0,-0.04751297451735822,-2.2348616331096425,-0.06330537529775804,-1.7606412327375187
748.0,-0.03105881221920326,-1.8352385687136166,-0.042689703900858515,-0.2869851342885071
750.0,-0.010064956686137693,-1.3848717469145904,-0.023621120674800666,1.2744233929438025
752.0,0.008222196277211678,-0.9952095828763157,-0.0126868782870476,2.358699444134593
754.0,0.018965515471098312,-0.7548490800658808,-0.010863731211408406,2.6100152175963016
756.0,0.021179205289150904,-0.6986364723528475,-0.014116927592233408,2.0063360983804013
758.0,0.017421517982948418,-0.799924779864885,-0.016342210719155773,0.8398595335502871
760.0,0.011977962420821645,-0.9871479834984899,-0.012855104984930277,-0.42683518608818416
762.0,0.008720730623384597,-1.1753450523583588,-0.0026282614161071563,-1.3566339324041727
764.0,0.0096220269806406,-1.2982934167211078,0.011239601133252796,-1.700075375580842
766.0,0.01416683112652425,-1.328604026223838,0.022962149246944445,-1.462376093979016
768.0,0.019900243800575486,-1.2795255029314674,0.027142640899812137,-0.8592554952983157
770.0,0.023921190027771575,-1.1903005546991188,0.021726891141775943,-0.1928805269653346
772.0,0.024435521121201852,-1.1035211629434762,0.009096356942921904,0.2901002011547568
774.0,0.02162953165923571,-1.0453184380087073,-0.005000884444768831,0.4953289078925471
776.0,0.017493030513256624,-1.0165836102908588,-0.014138706395344161,0.4962654008287808
778.0,0.01471072664872615,-0.9975608410949449,-0.014075564317042181,0.47159047270795507
780.0,0.015348166681884878,-0.9621813137828527,-0.004348905172387149,0.5996684713933158
782.0,0.019896202631106606,-0.8947732427059433,0.011513097702258333,0.9593600622922644
784.0,0.0268947460132101,-0.8012041739256753,0.02706039788757374,1.4810590772609709
786.0,0.0333958735300241,-0.709096794969852,0.035399555529554295,1.9697270168376262
788.0,0.03617825238089274,-0.6567465059285609,0.03211013301766568,2.189652897562925
790.0,0.03314155119878477,-0.6757655347289974,0.017098274541497302,1.9718884302785582
792.0,0.024337992298079928,-0.7754888688528222,-0.005285446178401736,1.295240445260385
794.0,0.012134106624964185,-0.9361250923982053,-0.027995195558026095,0.3060883129053429
796.0,0.00026820631225027175,-1.1134357028885056,-0.04419067590639466,-0.7288009425761213
798.0,-0.007550037766737518,-1.2529735423223272,-0.04953568842984112,-1.5156228860273706
800.0,-0.008758202545259955,-1.3086487966639913,-0.04314054253519061,-1.8379446877157788
802.0,-0.0027217320989242817,-1.2591344570057452,-0.02763733045249596,-1.6355098332869977
